Protein_1	Protein_2	GN	PP	GF	GC	IN
lpqP	Rv0697	0	1	0	0	0
lpqP	Rv0712	0	1	0	0	0
lpqP	Rv0713	0	1	0	0	0
lpqP	Rv0725c	0	1	0	0	0
lpqP	Rv0726c	0	1	0	0	0
lpqP	Rv0731c	0	1	0	0	0
lpqP	Rv0738	0	1	0	0	0
lpqP	Rv0756c	0	1	0	0	0
lpqP	Rv0791c	0	1	0	0	0
lpqP	Rv0825c	0	1	0	0	0
lpqP	Rv0830	0	1	0	0	0
lpqP	Rv0877	0	1	0	0	0
lpqP	Rv0893c	0	1	0	0	0
lpqP	Rv0909	0	1	0	0	0
lpqP	Rv0958	0	1	0	0	0
lpqP	Rv0965c	0	1	0	0	0
lpqP	accA2	0	1	0	0	0
lpqP	atsA	0	1	0	0	0
lpqP	echA4	0	1	0	0	0
lpqP	fucA	0	1	0	0	0
lpqP	grcC2	0	1	0	0	0
lpqP	kmtR	0	1	0	0	0
lpqP	mmsB	0	1	0	0	0
lpqP	moaE2	0	1	0	0	0
lpqS	Rv0849	0	1	0	0	0
lpqS	Rv0879c	0	1	0	0	0
lpqS	Rv0880	0	1	0	0	0
lpqS	Rv0885	0	1	0	0	0
lpqS	Rv0887c	0	1	0	0	0
lpqS	Rv0895	0	1	0	0	0
lpqS	Rv0910	0	1	0	0	0
lpqS	Rv0940c	0	1	0	0	0
lpqS	Rv0954	0	1	0	0	0
lpqS	accD3	0	1	0	0	0
lpqS	citA	0	1	0	0	0
lpqS	gltA2	0	1	0	0	0
lpqS	mku	0	1	0	0	0
lpqS	moaA2	0	1	0	0	0
lpqS	moaD2	0	1	0	0	0
lpqS	pstA1	0	1	0	0	0
lpqS	pstC2	0	1	0	0	0
lpqS	rimJ	0	1	0	0	0
lprK	Rv0188	0	1	0	0	0
lprK	Rv0311	0	1	0	0	0
lprK	Rv0330c	0	1	0	0	0
lprK	Rv0356c	0	1	0	0	0
lprK	Rv0366c	0	1	0	0	0
lprK	Rv0424c	0	1	0	0	0
lprK	Rv0466	0	1	0	0	0
lprK	Rv0495c	0	1	0	0	0
lprK	Rv0517	0	1	0	0	0
lprK	Rv0546c	0	1	0	0	0
lprK	Rv0565c	0	1	0	0	0
lprK	Rv0633c	0	1	0	0	0
lprK	Rv0762c	0	1	0	0	0
lprK	Rv0763c	0	1	0	0	0
lprK	Rv0765c	0	1	0	0	0
lprK	Rv0769	0	1	0	0	0
lprK	Rv0771	0	1	0	0	0
lprK	Rv0776c	0	1	0	0	0
lprK	Rv0779c	0	1	0	0	0
lprK	Rv0785	0	1	0	0	0
lprK	Rv0786c	0	1	0	0	0
lprK	Rv0801	0	1	0	0	0
lprK	Rv0813c	0	1	0	0	0
lprK	Rv0818	0	1	0	0	0
lprK	Rv0849	0	1	0	0	0
lprK	Rv0879c	0	1	0	0	0
lprK	Rv0880	0	1	0	0	0
lprK	Rv0885	0	1	0	0	0
lprK	Rv0887c	0	1	0	0	0
lprK	Rv0895	0	1	0	0	0
lprK	Rv0910	0	1	0	0	0
lprK	Rv0940c	0	1	0	0	0
lprK	Rv0954	0	1	0	0	0
lprK	accD3	0	1	0	0	0
lprK	cfp29	0	1	0	0	0
lprK	citA	0	1	0	0	0
lprK	cyp126	0	1	0	0	0
lprK	emrB	0	1	0	0	0
lprK	gltA2	0	1	0	0	0
lprK	lipC	0	1	0	0	0
lprK	lipW	0	1	0	0	0
lprK	lpdC	0	1	0	0	0
lprK	lpqS	0	1	0	0	0
lprK	lprL	0	1	0	0	0
lprK	menD	0	1	0	0	0
lprK	mku	0	1	0	0	0
lprK	moaA2	0	1	0	0	0
lprK	moaD2	0	1	0	0	0
lprK	narU	0	1	0	0	0
lprK	pstA1	0	1	0	0	0
lprK	pstC2	0	1	0	0	0
lprK	purB	0	1	0	0	0
lprK	purC	0	1	0	0	0
lprK	purF	0	1	0	0	0
lprK	purM	0	1	0	0	0
lprK	rimJ	0	1	0	0	0
lprL	Rv0633c	0	1	0	0	0
lprL	Rv0762c	0	1	0	0	0
lprL	Rv0763c	0	1	0	0	0
lprL	Rv0765c	0	1	0	0	0
lprL	Rv0769	0	1	0	0	0
lprL	Rv0771	0	1	0	0	0
lprL	Rv0776c	0	1	0	0	0
lprL	Rv0779c	0	1	0	0	0
lprL	Rv0785	0	1	0	0	0
lprL	Rv0786c	0	1	0	0	0
lprL	Rv0801	0	1	0	0	0
lprL	Rv0813c	0	1	0	0	0
lprL	Rv0818	0	1	0	0	0
lprL	Rv0849	0	1	0	0	0
lprL	Rv0879c	0	1	0	0	0
lprL	Rv0880	0	1	0	0	0
lprL	Rv0885	0	1	0	0	0
lprL	Rv0887c	0	1	0	0	0
lprL	Rv0895	0	1	0	0	0
lprL	Rv0910	0	1	0	0	0
lprL	Rv0940c	0	1	0	0	0
lprL	Rv0954	0	1	0	0	0
lprL	accD3	0	1	0	0	0
lprL	cfp29	0	1	0	0	0
lprL	citA	0	1	0	0	0
lprL	cyp126	0	1	0	0	0
lprL	emrB	0	1	0	0	0
lprL	gltA2	0	1	0	0	0
lprL	lpqS	0	1	0	0	0
lprL	mku	0	1	0	0	0
lprL	moaA2	0	1	0	0	0
lprL	moaD2	0	1	0	0	0
lprL	pstA1	0	1	0	0	0
lprL	pstC2	0	1	0	0	0
lprL	purB	0	1	0	0	0
lprL	purC	0	1	0	0	0
lprL	purF	0	1	0	0	0
lprL	purM	0	1	0	0	0
lprL	rimJ	0	1	0	0	0
mak	Rv0128	1	0	0	0	0
mak	Rv0133	0	1	0	0	0
mak	Rv0141c	0	1	0	0	0
mak	Rv0143c	0	1	0	0	0
mak	Rv0145	0	1	0	0	0
mak	Rv0146	0	1	0	0	0
mak	Rv0147	0	1	0	0	0
mak	Rv0148	0	1	0	0	0
mak	Rv0161	0	1	0	0	0
mak	Rv0176	0	1	0	0	0
mak	Rv0183	0	1	0	0	0
mak	Rv0184	0	1	0	0	0
mak	Rv0185	0	1	0	0	0
mak	Rv0199	0	1	0	0	0
mak	Rv0200	0	1	0	0	0
mak	Rv0201c	0	1	0	0	0
mak	Rv0204c	0	1	0	0	0
mak	Rv0207c	0	1	0	0	0
mak	Rv0216	0	1	0	0	0
mak	Rv0219	0	1	0	0	0
mak	Rv0221	0	1	0	0	0
mak	Rv0223c	0	1	0	0	0
mak	Rv0224c	0	1	0	0	0
mak	Rv0225	0	1	0	0	0
mak	Rv0232	0	1	0	0	0
mak	Rv0247c	0	1	0	0	0
mak	Rv0248c	0	1	0	0	0
mak	Rv0263c	0	1	0	0	0
mak	Rv0273c	0	1	0	0	0
mak	Rv0276	0	1	0	0	0
mak	Rv0281	0	1	0	0	0
mak	Rv0293c	0	1	0	0	0
mak	Rv0308	0	1	0	0	0
mak	Rv0310c	0	1	0	0	0
mak	Rv0314c	0	1	0	0	0
mak	Rv0333	0	1	0	0	0
mak	Rv0340	0	1	0	0	0
mak	Rv0369c	0	1	0	0	0
mak	Rv0371c	0	1	0	0	0
mak	Rv0373c	0	1	0	0	0
mak	Rv0377	0	1	0	0	0
mak	Rv0380c	0	1	0	0	0
mak	Rv0385	0	1	0	0	0
mak	Rv0398c	0	1	0	0	0
mak	Rv0420c	0	1	0	0	0
mak	Rv0421c	0	1	0	0	0
mak	Rv0434	0	1	0	0	0
mak	Rv0435c	0	1	0	0	0
mak	Rv0448c	0	1	0	0	0
mak	Rv0458	0	1	0	0	0
mak	Rv0459	0	1	0	0	0
mak	Rv0460	0	1	0	0	0
mak	Rv0461	0	1	0	0	0
mak	Rv0463	0	1	0	0	0
mak	Rv0472c	0	1	0	0	0
mak	Rv0477	0	1	0	0	0
mak	Rv0479c	0	1	0	0	0
mak	Rv0480c	0	1	0	0	0
mak	Rv0484c	0	1	0	0	0
mak	Rv0497	0	1	0	0	0
mak	Rv0516c	0	1	0	0	0
mak	Rv0525	0	1	0	0	0
mak	Rv0535	0	1	0	0	0
mak	Rv0541c	0	1	0	0	0
mak	Rv0566c	0	1	0	0	0
mak	Rv0575c	0	1	0	0	0
mak	Rv0576	0	1	0	0	0
mak	Rv0580c	0	1	0	0	0
mak	Rv0600c	0	1	0	0	0
mak	Rv0658c	0	1	0	0	0
mak	Rv0669c	0	1	0	0	0
mak	Rv0686	0	1	0	0	0
mak	Rv0695	0	1	0	0	0
mak	Rv0697	0	1	0	0	0
mak	Rv0712	0	1	0	0	0
mak	Rv0713	0	1	0	0	0
mak	Rv0725c	0	1	0	0	0
mak	Rv0726c	0	1	0	0	0
mak	Rv0731c	0	1	0	0	0
mak	Rv0738	0	1	0	0	0
mak	Rv0756c	0	1	0	0	0
mak	Rv0791c	0	1	0	0	0
mak	Rv0825c	0	1	0	0	0
mak	Rv0830	0	1	0	0	0
mak	Rv0877	0	1	0	0	0
mak	Rv0893c	0	1	0	0	0
mak	Rv0909	0	1	0	0	0
mak	Rv0958	0	1	0	0	0
mak	Rv0965c	0	1	0	0	0
mak	aac	0	1	0	0	0
mak	accA2	0	1	0	0	0
mak	ackA	0	1	0	0	0
mak	atsA	0	1	0	0	0
mak	cyp135A1	0	1	0	0	0
mak	cyp135B1	0	1	0	0	0
mak	eccA3	0	1	0	0	0
mak	eccC3	0	1	0	0	0
mak	eccD3	0	1	0	0	0
mak	echA2	0	1	0	0	0
mak	echA3	0	1	0	0	0
mak	echA4	0	1	0	0	0
mak	ephF	0	1	0	0	0
mak	esxG	0	1	0	0	0
mak	fabG4	0	1	0	0	0
mak	fadD2	0	1	0	0	0
mak	fadD8	0	1	0	0	0
mak	fadE6	0	1	0	0	0
mak	fucA	0	1	0	0	0
mak	galK	0	1	0	0	0
mak	grcC1	0	1	0	0	0
mak	grcC2	0	1	0	0	0
mak	hbhA	0	1	0	0	0
mak	hemC	0	1	0	0	0
mak	htpX	0	1	0	0	0
mak	kmtR	0	1	0	0	0
mak	lpqN	0	1	0	0	0
mak	lpqP	0	1	0	0	0
mak	mce1C	0	1	0	0	0
mak	mce1D	0	1	0	0	0
mak	mce2C	0	1	0	0	0
mak	mce2D	0	1	0	0	0
mak	mgtA	0	1	0	0	0
mak	mmpL11	0	1	0	0	0
mak	mmpL3	0	1	0	0	0
mak	mmsB	0	1	0	0	0
mak	moaE2	0	1	0	0	0
mak	mutT3	0	1	0	0	0
mak	nirD	0	1	0	0	0
mak	nusG	0	1	0	0	0
mak	php	0	1	0	0	0
mak	pta	0	1	0	0	0
mak	ptbB	0	1	0	0	0
mak	rpoB	0	1	0	0	0
mak	rskA	0	1	0	0	0
mak	senX3	0	1	0	0	0
mak	sigK	0	1	0	0	0
mak	tam	0	1	0	0	0
mak	thiC	0	1	0	0	0
mak	zmp1	0	1	0	0	0
mce1B	Rv0177	0	1	0	0	0
mce1B	Rv0190	0	1	0	0	0
mce1B	Rv0192	0	1	0	0	0
mce1B	Rv0203	0	1	0	0	0
mce1B	Rv0227c	0	1	0	0	0
mce1B	Rv0245	0	1	0	0	0
mce1B	Rv0258c	0	1	0	0	0
mce1B	Rv0264c	0	1	0	0	0
mce1B	Rv0309	0	1	0	0	0
mce1B	Rv0313	0	1	0	0	0
mce1B	Rv0412c	0	1	0	0	0
mce1B	Rv0426c	0	1	0	0	0
mce1B	Rv0431	0	1	0	0	0
mce1B	Rv0455c	0	1	0	0	0
mce1B	Rv0464c	0	1	0	0	0
mce1B	Rv0474	0	1	0	0	0
mce1B	Rv0476	0	1	0	0	0
mce1B	Rv0498	0	1	0	0	0
mce1B	Rv0513	0	1	0	0	0
mce1B	Rv0514	0	1	0	0	0
mce1B	Rv0530	0	1	0	0	0
mce1B	Rv0556	0	1	0	0	0
mce1B	Rv0759c	0	1	0	0	0
mce1B	Rv0767c	0	1	0	0	0
mce1B	Rv0810c	0	1	0	0	0
mce1B	Rv0814c	0	1	0	0	0
mce1B	Rv0870c	0	1	0	0	0
mce1B	Rv0898c	0	1	0	0	0
mce1B	csoR	0	1	0	0	0
mce1B	ctpV	0	1	0	0	0
mce1B	echA1	0	1	0	0	0
mce1B	echA6	0	1	0	0	0
mce1B	fadE5	0	1	0	0	0
mce1B	galE2	0	1	0	0	0
mce1B	glnH	0	1	0	0	0
mce1B	hemA	0	1	0	0	0
mce1B	ilvD	0	1	0	0	0
mce1B	mce1C	1	0	0	0	0
mce1B	mmpL1	0	1	0	0	0
mce1B	mmpL2	0	1	0	0	0
mce1B	mmpL4	0	1	0	0	0
mce1B	mmpL5	0	1	0	0	0
mce1B	moaB2	0	1	0	0	0
mce1B	mog	0	1	0	0	0
mce1B	phoT	0	1	0	0	0
mce1B	phoY2	0	1	0	0	0
mce1B	pstB	0	1	0	0	0
mce1B	rmlA	0	1	0	0	0
mce1B	rpsQ	0	1	0	0	0
mce1B	rslA	0	1	0	0	0
mce1B	yrbE2A	0	1	0	0	0
mce1C	Rv0176	0	1	0	0	0
mce1C	Rv0183	0	1	0	0	0
mce1C	Rv0184	0	1	0	0	0
mce1C	Rv0185	0	1	0	0	0
mce1C	Rv0199	0	1	0	0	0
mce1C	Rv0200	0	1	0	0	0
mce1C	Rv0201c	0	1	0	0	0
mce1C	Rv0204c	0	1	0	0	0
mce1C	Rv0207c	0	1	0	0	0
mce1C	Rv0216	0	1	0	0	0
mce1C	Rv0219	0	1	0	0	0
mce1C	Rv0221	0	1	0	0	0
mce1C	Rv0223c	0	1	0	0	0
mce1C	Rv0224c	0	1	0	0	0
mce1C	Rv0225	0	1	0	0	0
mce1C	Rv0232	0	1	0	0	0
mce1C	Rv0247c	0	1	0	0	0
mce1C	Rv0248c	0	1	0	0	0
mce1C	Rv0263c	0	1	0	0	0
mce1C	Rv0273c	0	1	0	0	0
mce1C	Rv0276	0	1	0	0	0
mce1C	Rv0281	0	1	0	0	0
mce1C	Rv0293c	0	1	0	0	0
mce1C	Rv0308	0	1	0	0	0
mce1C	Rv0310c	0	1	0	0	0
mce1C	Rv0314c	0	1	0	0	0
mce1C	Rv0333	0	1	0	0	0
mce1C	Rv0340	0	1	0	0	0
mce1C	Rv0369c	0	1	0	0	0
mce1C	Rv0371c	0	1	0	0	0
mce1C	Rv0373c	0	1	0	0	0
mce1C	Rv0377	0	1	0	0	0
mce1C	Rv0380c	0	1	0	0	0
mce1C	Rv0385	0	1	0	0	0
mce1C	Rv0398c	0	1	0	0	0
mce1C	Rv0420c	0	1	0	0	0
mce1C	Rv0421c	0	1	0	0	0
mce1C	Rv0434	0	1	0	0	0
mce1C	Rv0435c	0	1	0	0	0
mce1C	Rv0448c	0	1	0	0	0
mce1C	Rv0458	0	1	0	0	0
mce1C	Rv0459	0	1	0	0	0
mce1C	Rv0460	0	1	0	0	0
mce1C	Rv0461	0	1	0	0	0
mce1C	Rv0463	0	1	0	0	0
mce1C	Rv0472c	0	1	0	0	0
mce1C	Rv0477	0	1	0	0	0
mce1C	Rv0479c	0	1	0	0	0
mce1C	Rv0480c	0	1	0	0	0
mce1C	Rv0484c	0	1	0	0	0
mce1C	Rv0497	0	1	0	0	0
mce1C	Rv0516c	0	1	0	0	0
mce1C	Rv0525	0	1	0	0	0
mce1C	Rv0535	0	1	0	0	0
mce1C	Rv0541c	0	1	0	0	0
mce1C	Rv0566c	0	1	0	0	0
mce1C	Rv0575c	0	1	0	0	0
mce1C	Rv0576	0	1	0	0	0
mce1C	Rv0580c	0	1	0	0	0
mce1C	Rv0600c	0	1	0	0	0
mce1C	Rv0658c	0	1	0	0	0
mce1C	Rv0669c	0	1	0	0	0
mce1C	Rv0686	0	1	0	0	0
mce1C	Rv0695	0	1	0	0	0
mce1C	Rv0697	0	1	0	0	0
mce1C	Rv0712	0	1	0	0	0
mce1C	Rv0713	0	1	0	0	0
mce1C	Rv0725c	0	1	0	0	0
mce1C	Rv0726c	0	1	0	0	0
mce1C	Rv0731c	0	1	0	0	0
mce1C	Rv0738	0	1	0	0	0
mce1C	Rv0756c	0	1	0	0	0
mce1C	Rv0791c	0	1	0	0	0
mce1C	Rv0825c	0	1	0	0	0
mce1C	Rv0830	0	1	0	0	0
mce1C	Rv0877	0	1	0	0	0
mce1C	Rv0893c	0	1	0	0	0
mce1C	Rv0909	0	1	0	0	0
mce1C	Rv0958	0	1	0	0	0
mce1C	Rv0965c	0	1	0	0	0
mce1C	aac	0	1	0	0	0
mce1C	accA2	0	1	0	0	0
mce1C	ackA	0	1	0	0	0
mce1C	atsA	0	1	0	0	0
mce1C	cyp135A1	0	1	0	0	0
mce1C	cyp135B1	0	1	0	0	0
mce1C	eccA3	0	1	0	0	0
mce1C	eccC3	0	1	0	0	0
mce1C	eccD3	0	1	0	0	0
mce1C	echA2	0	1	0	0	0
mce1C	echA3	0	1	0	0	0
mce1C	echA4	0	1	0	0	0
mce1C	esxG	0	1	0	0	0
mce1C	fabG4	0	1	0	0	0
mce1C	fadD2	0	1	0	0	0
mce1C	fadD8	0	1	0	0	0
mce1C	fadE6	0	1	0	0	0
mce1C	fucA	0	1	0	0	0
mce1C	galK	0	1	0	0	0
mce1C	grcC1	0	1	0	0	0
mce1C	grcC2	0	1	0	0	0
mce1C	hbhA	0	1	0	0	0
mce1C	hemC	0	1	0	0	0
mce1C	htpX	0	1	0	0	0
mce1C	kmtR	0	1	0	0	0
mce1C	lpqN	0	1	0	0	0
mce1C	lpqP	0	1	0	0	0
mce1C	mce1D	1	1	0	0	0
mce1C	mce2C	0	1	0	0	0
mce1C	mce2D	0	1	0	0	0
mce1C	mgtA	0	1	0	0	0
mce1C	mmpL11	0	1	0	0	0
mce1C	mmpL3	0	1	0	0	0
mce1C	mmsB	0	1	0	0	0
mce1C	moaE2	0	1	0	0	0
mce1C	mutT3	0	1	0	0	0
mce1C	nirD	0	1	0	0	0
mce1C	nusG	0	1	0	0	0
mce1C	php	0	1	0	0	0
mce1C	pta	0	1	0	0	0
mce1C	rpoB	0	1	0	0	0
mce1C	rskA	0	1	0	0	0
mce1C	senX3	0	1	0	0	0
mce1C	sigK	0	1	0	0	0
mce1C	tam	0	1	0	0	0
mce1C	thiC	0	1	0	0	0
mce1C	zmp1	0	1	0	0	0
mce1D	Rv0176	0	1	0	0	0
mce1D	Rv0183	0	1	0	0	0
mce1D	Rv0184	0	1	0	0	0
mce1D	Rv0185	0	1	0	0	0
mce1D	Rv0199	0	1	0	0	0
mce1D	Rv0200	0	1	0	0	0
mce1D	Rv0201c	0	1	0	0	0
mce1D	Rv0204c	0	1	0	0	0
mce1D	Rv0207c	0	1	0	0	0
mce1D	Rv0216	0	1	0	0	0
mce1D	Rv0219	0	1	0	0	0
mce1D	Rv0221	0	1	0	0	0
mce1D	Rv0223c	0	1	0	0	0
mce1D	Rv0224c	0	1	0	0	0
mce1D	Rv0225	0	1	0	0	0
mce1D	Rv0232	0	1	0	0	0
mce1D	Rv0247c	0	1	0	0	0
mce1D	Rv0248c	0	1	0	0	0
mce1D	Rv0263c	0	1	0	0	0
mce1D	Rv0273c	0	1	0	0	0
mce1D	Rv0276	0	1	0	0	0
mce1D	Rv0281	0	1	0	0	0
mce1D	Rv0293c	0	1	0	0	0
mce1D	Rv0308	0	1	0	0	0
mce1D	Rv0310c	0	1	0	0	0
mce1D	Rv0314c	0	1	0	0	0
mce1D	Rv0333	0	1	0	0	0
mce1D	Rv0340	0	1	0	0	0
mce1D	Rv0369c	0	1	0	0	0
mce1D	Rv0371c	0	1	0	0	0
mce1D	Rv0373c	0	1	0	0	0
mce1D	Rv0377	0	1	0	0	0
mce1D	Rv0380c	0	1	0	0	0
mce1D	Rv0385	0	1	0	0	0
mce1D	Rv0398c	0	1	0	0	0
mce1D	Rv0420c	0	1	0	0	0
mce1D	Rv0421c	0	1	0	0	0
mce1D	Rv0434	0	1	0	0	0
mce1D	Rv0435c	0	1	0	0	0
mce1D	Rv0448c	0	1	0	0	0
mce1D	Rv0458	0	1	0	0	0
mce1D	Rv0459	0	1	0	0	0
mce1D	Rv0460	0	1	0	0	0
mce1D	Rv0461	0	1	0	0	0
mce1D	Rv0463	0	1	0	0	0
mce1D	Rv0472c	0	1	0	0	0
mce1D	Rv0477	0	1	0	0	0
mce1D	Rv0479c	0	1	0	0	0
mce1D	Rv0480c	0	1	0	0	0
mce1D	Rv0484c	0	1	0	0	0
mce1D	Rv0497	0	1	0	0	0
mce1D	Rv0516c	0	1	0	0	0
mce1D	Rv0525	0	1	0	0	0
mce1D	Rv0535	0	1	0	0	0
mce1D	Rv0541c	0	1	0	0	0
mce1D	Rv0566c	0	1	0	0	0
mce1D	Rv0575c	0	1	0	0	0
mce1D	Rv0576	0	1	0	0	0
mce1D	Rv0580c	0	1	0	0	0
mce1D	Rv0600c	0	1	0	0	0
mce1D	Rv0658c	0	1	0	0	0
mce1D	Rv0669c	0	1	0	0	0
mce1D	Rv0686	0	1	0	0	0
mce1D	Rv0695	0	1	0	0	0
mce1D	Rv0697	0	1	0	0	0
mce1D	Rv0712	0	1	0	0	0
mce1D	Rv0713	0	1	0	0	0
mce1D	Rv0725c	0	1	0	0	0
mce1D	Rv0726c	0	1	0	0	0
mce1D	Rv0731c	0	1	0	0	0
mce1D	Rv0738	0	1	0	0	0
mce1D	Rv0756c	0	1	0	0	0
mce1D	Rv0791c	0	1	0	0	0
mce1D	Rv0825c	0	1	0	0	0
mce1D	Rv0830	0	1	0	0	0
mce1D	Rv0877	0	1	0	0	0
mce1D	Rv0893c	0	1	0	0	0
mce1D	Rv0909	0	1	0	0	0
mce1D	Rv0958	0	1	0	0	0
mce1D	Rv0965c	0	1	0	0	0
mce1D	aac	0	1	0	0	0
mce1D	accA2	0	1	0	0	0
mce1D	ackA	0	1	0	0	0
mce1D	atsA	0	1	0	0	0
mce1D	cyp135A1	0	1	0	0	0
mce1D	cyp135B1	0	1	0	0	0
mce1D	eccA3	0	1	0	0	0
mce1D	eccC3	0	1	0	0	0
mce1D	eccD3	0	1	0	0	0
mce1D	echA2	0	1	0	0	0
mce1D	echA3	0	1	0	0	0
mce1D	echA4	0	1	0	0	0
mce1D	esxG	0	1	0	0	0
mce1D	fabG4	0	1	0	0	0
mce1D	fadD2	0	1	0	0	0
mce1D	fadD8	0	1	0	0	0
mce1D	fadE6	0	1	0	0	0
mce1D	fucA	0	1	0	0	0
mce1D	galK	0	1	0	0	0
mce1D	grcC1	0	1	0	0	0
mce1D	grcC2	0	1	0	0	0
mce1D	hbhA	0	1	0	0	0
mce1D	hemC	0	1	0	0	0
mce1D	htpX	0	1	0	0	0
mce1D	kmtR	0	1	0	0	0
mce1D	lpqN	0	1	0	0	0
mce1D	lpqP	0	1	0	0	0
mce1D	mce2C	0	1	0	0	0
mce1D	mce2D	0	1	0	0	0
mce1D	mgtA	0	1	0	0	0
mce1D	mmpL11	0	1	0	0	0
mce1D	mmpL3	0	1	0	0	0
mce1D	mmsB	0	1	0	0	0
mce1D	moaE2	0	1	0	0	0
mce1D	mutT3	0	1	0	0	0
mce1D	nirD	0	1	0	0	0
mce1D	nusG	0	1	0	0	0
mce1D	php	0	1	0	0	0
mce1D	pta	0	1	0	0	0
mce1D	rpoB	0	1	0	0	0
mce1D	rskA	0	1	0	0	0
mce1D	senX3	0	1	0	0	0
mce1D	sigK	0	1	0	0	0
mce1D	tam	0	1	0	0	0
mce1D	thiC	0	1	0	0	0
mce1D	zmp1	0	1	0	0	0
mce1F	Rv0238	0	1	0	0	0
mce1F	Rv0250c	0	1	0	0	0
mce1F	Rv0328	0	1	0	0	0
mce1F	Rv0370c	0	1	0	0	0
mce1F	Rv0383c	0	1	0	0	0
mce1F	Rv0481c	0	1	0	0	0
mce1F	Rv0487	0	1	0	0	0
mce1F	Rv0496	0	1	0	0	0
mce1F	Rv0518	0	1	0	0	0
mce1F	Rv0526	0	1	0	0	0
mce1F	Rv0543c	0	1	0	0	0
mce1F	Rv0559c	0	1	0	0	0
mce1F	Rv0588	0	1	0	0	0
mce1F	Rv0680c	0	1	0	0	0
mce1F	Rv0681	0	1	0	0	0
mce1F	Rv0691c	0	1	0	0	0
mce1F	dcd	0	1	0	0	0
mce1F	esxH	0	1	0	0	0
mce1F	hspR	0	1	0	0	0
mce1F	mce2F	0	1	0	0	0
mce1F	mkl	0	1	0	0	0
mce1F	mmpS1	0	1	0	0	0
mce1F	mmpS2	0	1	0	0	0
mce1F	mmpS4	0	1	0	0	0
mce1F	mmpS5	0	1	0	0	0
mce1F	ndhA	0	1	0	0	0
mce1F	rplC	0	1	0	0	0
mce1F	rplN	0	1	0	0	0
mce1F	rpmC	0	1	0	0	0
mce2C	Rv0600c	0	1	0	0	0
mce2C	Rv0658c	0	1	0	0	0
mce2C	Rv0669c	0	1	0	0	0
mce2C	Rv0686	0	1	0	0	0
mce2C	Rv0695	0	1	0	0	0
mce2C	Rv0697	0	1	0	0	0
mce2C	Rv0712	0	1	0	0	0
mce2C	Rv0713	0	1	0	0	0
mce2C	Rv0725c	0	1	0	0	0
mce2C	Rv0726c	0	1	0	0	0
mce2C	Rv0731c	0	1	0	0	0
mce2C	Rv0738	0	1	0	0	0
mce2C	Rv0756c	0	1	0	0	0
mce2C	Rv0791c	0	1	0	0	0
mce2C	Rv0825c	0	1	0	0	0
mce2C	Rv0830	0	1	0	0	0
mce2C	Rv0877	0	1	0	0	0
mce2C	Rv0893c	0	1	0	0	0
mce2C	Rv0909	0	1	0	0	0
mce2C	Rv0958	0	1	0	0	0
mce2C	Rv0965c	0	1	0	0	0
mce2C	accA2	0	1	0	0	0
mce2C	atsA	0	1	0	0	0
mce2C	echA3	0	1	0	0	0
mce2C	echA4	0	1	0	0	0
mce2C	fucA	0	1	0	0	0
mce2C	galK	0	1	0	0	0
mce2C	grcC2	0	1	0	0	0
mce2C	kmtR	0	1	0	0	0
mce2C	lpqP	0	1	0	0	0
mce2C	mce2D	1	1	0	0	0
mce2C	mmsB	0	1	0	0	0
mce2C	moaE2	0	1	0	0	0
mce2C	nusG	0	1	0	0	0
mce2C	rpoB	0	1	0	0	0
mce2D	Rv0600c	0	1	0	0	0
mce2D	Rv0658c	0	1	0	0	0
mce2D	Rv0669c	0	1	0	0	0
mce2D	Rv0686	0	1	0	0	0
mce2D	Rv0695	0	1	0	0	0
mce2D	Rv0697	0	1	0	0	0
mce2D	Rv0712	0	1	0	0	0
mce2D	Rv0713	0	1	0	0	0
mce2D	Rv0725c	0	1	0	0	0
mce2D	Rv0726c	0	1	0	0	0
mce2D	Rv0731c	0	1	0	0	0
mce2D	Rv0738	0	1	0	0	0
mce2D	Rv0756c	0	1	0	0	0
mce2D	Rv0791c	0	1	0	0	0
mce2D	Rv0825c	0	1	0	0	0
mce2D	Rv0830	0	1	0	0	0
mce2D	Rv0877	0	1	0	0	0
mce2D	Rv0893c	0	1	0	0	0
mce2D	Rv0909	0	1	0	0	0
mce2D	Rv0958	0	1	0	0	0
mce2D	Rv0965c	0	1	0	0	0
mce2D	accA2	0	1	0	0	0
mce2D	atsA	0	1	0	0	0
mce2D	echA3	0	1	0	0	0
mce2D	echA4	0	1	0	0	0
mce2D	fucA	0	1	0	0	0
mce2D	galK	0	1	0	0	0
mce2D	grcC2	0	1	0	0	0
mce2D	kmtR	0	1	0	0	0
mce2D	lpqP	0	1	0	0	0
mce2D	mmsB	0	1	0	0	0
mce2D	moaE2	0	1	0	0	0
mce2D	nusG	0	1	0	0	0
mce2D	rpoB	0	1	0	0	0
mce2F	Rv0680c	0	1	0	0	0
mce2F	Rv0681	0	1	0	0	0
mce2F	Rv0691c	0	1	0	0	0
mce2F	mkl	0	1	0	0	0
mce2F	mmpS5	0	1	0	0	0
mce2F	rplC	0	1	0	0	0
mce2F	rplN	0	1	0	0	0
mce2F	rpmC	0	1	0	0	0
mce2R	Rv0689c	0	1	0	0	0
mce2R	Rv0792c	0	1	0	0	0
mce2R	Rv0852	0	1	0	0	0
mce2R	cspB	0	0	0	1	0
mce2R	pepD	0	1	0	0	0
mce2R	prrB	0	1	0	0	0
